...1,pdf_name,title,year,Article ID,Article_URL,Include,Exclusion criteria,Other exclusion criteria,Paper type,Anthropogenic driver(s),Precision_of_the driver(s),"Precision of the driver(s) if """"other""""",Analyzed impact(s),"Analyzed impact(s) if """"other""""",Nature of the study population,"Nature of the population if """"other""""",Organizational level,ICES major location,ICES_medium_location(s),Habitat_type(s),"Habitat type if """"other""""",Main_methodology,Spatial dimension,Temporal dimension,Solution_investigated,Comment
4406,12027476,Timing and magnitude of the sea-level jump preluding the 8200 yr event,2010,14881389,https://sysrev.com/p/99278/article/14881389,FALSE,Non_anthropogenic_driver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4407,12027477,Heavy metals in sediments of the rhine and elbe estuaries: Mobilization or mixing effect?,1975,14884919,https://sysrev.com/p/99278/article/14884919,TRUE,NA,NA,Primary_research_article,Pollution,Metal_substances,NA,Change_chemical_sediment_properties,NA,Chemical,NA,Not_applicable,IVb|||IVc,6,Estuary,NA,Field_observations_measurement,TRUE,FALSE,Not_tested,NA
4408,12027499,Carbon capture via accelerated weathering of limestone: Modeling local impacts on the carbonate chemistry of the southern North Sea,2020,14883284,https://sysrev.com/p/99278/article/14883284,TRUE,NA,NA,Primary_research_article,Pollution,Chemical_hazardous_substances,NA,Change_chemical_water_properties,NA,Chemical,NA,Not_applicable,IVb,6|||7,Not_specified,NA,Modelling,TRUE,TRUE,Not_tested,NA
4409,12027503,Assessment of tumor angiogenesis using fluorescence contrast agents,2003,14884645,https://sysrev.com/p/99278/article/14884645,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4410,12027504,Reconstruction of the total N and P inputs from the IJsselmeer into the western Wadden Sea between 1935–1998,2004,14882231,https://sysrev.com/p/99278/article/14882231,TRUE,NA,NA,Primary_research_article,Pollution,Nutrient_input_N_P,NA,Change_chemical_water_properties,NA,Chemical,NA,Not_applicable,IVc,6,Not_specified,NA,Modelling|||Field_observations_measurement,TRUE,TRUE,Management,NA
4411,12027506,Additive Models Reveal Sources of Metals and Organic Pollutants in Norwegian Marine Sediments,2017,14886241,https://sysrev.com/p/99278/article/14886241,TRUE,NA,NA,Primary_research_article,Pollution,Oils_hydrocarbons_related|||Chemical_hazardous_substances|||Metal_substances,NA,Change_chemical_sediment_properties,NA,Chemical,NA,Not_applicable,IVa||| IVb,1|||2|||7|||Norvegian_coast,Not_specified,NA,Field_observations_measurement,TRUE,FALSE,Not_tested,NA
4412,12027508,Elemental composition of airborne dust in the shale shaker house during an offshore drilling operation,1991,14884358,https://sysrev.com/p/99278/article/14884358,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4413,12027509,Fisheries-induced adaptive change in reproductive investment in North Sea plaice (Pleuronectes platessa)?,2005,14885150,https://sysrev.com/p/99278/article/14885150,TRUE,NA,NA,Primary_research_article,Direct_exploitation,Fishing_exploitation,NA,Change_life_history_traits|||Change_physiology,NA,Fish,NA,Population,Not_specified,Not_specified,Not_specified,NA,Field_observations_measurement,FALSE,TRUE,Not_tested,NA
4414,12027514,Diagenetic carbonate and evaporite minerals in Rotliegend aeolian sandstones of the Southern North Sea: their nature and relationship to secondary porosity development,1986,14882922,https://sysrev.com/p/99278/article/14882922,FALSE,Non_anthropogenic_driver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4415,12027522,Early evaluation of coastal nutrient over-enrichment: New procedures and indicators,2011,14885333,https://sysrev.com/p/99278/article/14885333,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4416,12027530,The Greenland‐Norwegian Seaway: A key area for understanding Late Jurassic to Early Cretaceous paleoenvironments,2003,14884319,https://sysrev.com/p/99278/article/14884319,FALSE,Not_right_time_period,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4417,12027535,Studies on the biological traits of exploited demersal fishes,2006,14881908,https://sysrev.com/p/99278/article/14881908,FALSE,Other,Japanese_language|||Not_English_Language,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4418,12027542,An off‐line 3D model of anthropogenic CO2 uptake by the oceans,2001,14885827,https://sysrev.com/p/99278/article/14885827,TRUE,NA,NA,Primary_research_article,Climate_change,pH,NA,Change_chemical_water_properties,NA,Chemical,NA,Not_applicable,whole_North_Sea,Whole_North_Sea,Not_specified,NA,Modelling,TRUE,TRUE,Not_tested,NA
4419,12027550,The co-incidence of storm surges and extreme discharges within the Rhine–Meuse Delta,2015,14885136,https://sysrev.com/p/99278/article/14885136,TRUE,NA,NA,Primary_research_article,Climate_change,Other,climate_change_scenario,Change_extreme_events,NA,Physical,NA,Not_applicable,IVc,6,Not_specified,NA,Modelling,TRUE,TRUE,Not_tested,NA
4420,12027571,"Methods, fluxes and sources of gas phase alkyl nitrates in the coastal air",2014,14881087,https://sysrev.com/p/99278/article/14881087,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4421,12027574,Human impacts on morphodynamic thresholds in estuarine systems,2015,14883487,https://sysrev.com/p/99278/article/14883487,TRUE,NA,NA,Primary_research_article,Climate_change|||Sea_use_change,Civil_engineering_works|||Coastal_development|||Sea_level_rise,NA,Change_physical_sediment_properties,NA,Physical,NA,Not_applicable,IVc,6,Estuary,NA,Field_observations_measurement,TRUE,TRUE,Not_tested,NA
4422,12027576,Determination of Produced Water Contaminants in the Marine Environment,1994,14885452,https://sysrev.com/p/99278/article/14885452,TRUE,NA,NA,Conference_paper,Pollution,Oils_hydrocarbons_related|||Metal_substances,NA,Change_chemical_water_properties,NA,Chemical,NA,Not_applicable,IVa,1,Not_specified,NA,Field_observations_measurement,TRUE,FALSE,Not_tested,NA
4423,12027586,Wet dune slacks: decline and new opportunities,1993,14882894,https://sysrev.com/p/99278/article/14882894,FALSE,Not_good_populations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4424,12027638,"Experimental investigation of CO2  breakthrough and flow mechanisms in shale""""",2012,14885604,https://sysrev.com/p/99278/article/14885604,FALSE,Not_good_populations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4425,12027655,Sensitivity of some biological reference points to shifts in exploitation patterns and inputs uncertainty for three North Sea demersal stocks,2002,14881587,https://sysrev.com/p/99278/article/14881587,TRUE,NA,NA,Primary_research_article,Direct_exploitation,Fishing_exploitation,NA,Change_biomass_abundance,NA,Fish,NA,Population,Not_specified,Not_specified,Not_specified,NA,Modelling,FALSE,TRUE,Management,NA
4426,12027656,Predicting spatial kelp abundance in shallow coastal waters using the acoustic ground discrimination system RoxAnn,2014,14881860,https://sysrev.com/p/99278/article/14881860,FALSE,Non_anthropogenic_driver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4427,12027658,The effect of pollution on scope for growth of the mussel (Mytilus edulis L.) in Iceland,2005,14883909,https://sysrev.com/p/99278/article/14883909,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4428,12027667,Choosing the lesser evil – A case study on quantification of sediment reworking rates in multi corer type sediment cores,2019,14884633,https://sysrev.com/p/99278/article/14884633,FALSE,Non_anthropogenic_driver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4429,12027681,An investigation of wash-off controlling parameters at urban and commercial monitoring sites,2007,14883043,https://sysrev.com/p/99278/article/14883043,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4430,12027685,Geographic variations in tumor prevalence among marine fish populations,1977,14883939,https://sysrev.com/p/99278/article/14883939,TRUE,NA,NA,Primary_research_article,Pollution,Chemical_hazardous_substances,NA,Other,disease,Fish,NA,Individual,IVb,2|||6,Not_specified,NA,Field_observations_measurement,TRUE,FALSE,Not_tested,NA
4431,12027705,Estimating the aquatic emissions and fate of perfluorooctane sulfonate (PFOS) into the river Rhine,2012,14885385,https://sysrev.com/p/99278/article/14885385,TRUE,NA,NA,Primary_research_article,Pollution,Chemical_hazardous_substances,NA,Change_chemical_water_properties,NA,Chemical,NA,Not_applicable,IVc,6,Not_specified,NA,Modelling,TRUE,FALSE,Not_tested,NA
4432,12027715,Long-term acoustic monitoring at North Sea well site 22/4b,2015,14884649,https://sysrev.com/p/99278/article/14884649,TRUE,NA,NA,Primary_research_article,Sea_use_change,Civil_engineering_works,NA,Other,Noise|||sound,Physical,NA,Not_applicable,IVa,1,Not_specified,NA,Field_observations_measurement,FALSE,TRUE,Not_tested,NA
4433,12027730,Occurrence of rogue sea states and consequences for marine structures,2014,14880922,https://sysrev.com/p/99278/article/14880922,FALSE,Not_good_populations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4434,12027732,Taxonomic confusion and market mislabelling of threatened skates: important consequences for their conservation status,2009,14882426,https://sysrev.com/p/99278/article/14882426,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4435,12027733,Sensitivity assessment as a tool for spatial and temporal gear-based fisheries management,2014,14882476,https://sysrev.com/p/99278/article/14882476,TRUE,NA,NA,Primary_research_article,Direct_exploitation,Fishing_exploitation,NA,Quantification_driver,NA,Fish|||Marine_mammals|||Seabirds,NA,Community,IVc,6,Not_specified,NA,Modelling,TRUE,FALSE,Not_tested,NA
4436,12027741,The effects of seasonal processes on size spectrum dynamics,2016,14881775,https://sysrev.com/p/99278/article/14881775,TRUE,NA,NA,Primary_research_article,Direct_exploitation,Fishing_exploitation,NA,Change_biomass_abundance|||Change_life_history_traits,NA,Fish,NA,Community,Not_specified,Not_specified,Not_specified,NA,Modelling,FALSE,TRUE,Not_tested,NA
4437,12027746,Global sea-level and the (pen-)insularity of late Cenozoic Britain,1995,14882993,https://sysrev.com/p/99278/article/14882993,FALSE,Not_right_time_period,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4438,12027750,Estuarine and Coastal Waters: Tenby and Weymouth Case Studies,1991,14884666,https://sysrev.com/p/99278/article/14884666,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4439,12027753,"Temperature and seston quantity and quality effects on field reproduction of farmed oysters,Crassostrea gigas, in Bourgneuf Bay, France",2009,14884703,https://sysrev.com/p/99278/article/14884703,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4440,12027757,Modelling and measuring flow and wind turbine wakes in large wind farms offshore,2009,14881192,https://sysrev.com/p/99278/article/14881192,FALSE,Not_good_populations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4441,12027758,Numerical modelling of phytoplankton biomass in coastal waters,2005,14881142,https://sysrev.com/p/99278/article/14881142,TRUE,NA,NA,Primary_research_article,Pollution,Nutrient_input_N_P,NA,Change_biomass_abundance|||Change_chemical_water_properties,NA,Phytoplankton|||Chemical,NA,Community,IVb,7|||6,Not_specified,NA,Modelling,TRUE,TRUE,Not_tested,NA
4442,12027773,Sexually distinct foraging strategies in an omnivorous seabird,2015,14882557,https://sysrev.com/p/99278/article/14882557,FALSE,Non_anthropogenic_driver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4443,12027792,Long-term shifts in the growth and maturation size of Miyabe charr Salvelinus malma miyabei,2018,14886184,https://sysrev.com/p/99278/article/14886184,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4444,12027796,The riddle of the sands: how population dynamics explains causes of high bivalve mortality,2013,14883013,https://sysrev.com/p/99278/article/14883013,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4445,12027810,A novel escape panel for trawl nets used in the Irish Sea Nephrops fishery,2010,14883527,https://sysrev.com/p/99278/article/14883527,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4446,12027817,Diet of harp seals (Phoca groenlandica) in nearshore waters of the northwest Atlantic during 1990 – 1993,1995,14882519,https://sysrev.com/p/99278/article/14882519,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4447,12027820,Lost at Sea: Where Is All the Plastic?,2004,14881706,https://sysrev.com/p/99278/article/14881706,TRUE,NA,NA,Primary_research_article,Pollution,Plastic_litter,NA,Quantification_driver,NA,Chemical,NA,Not_applicable,IVa||| IVb,1|||3|||4,Estuary|||Intertidal|||Beach_Dune,NA,Field_observations_measurement,TRUE,TRUE,Not_tested,NA
4448,12027823,Storm surges: perspectives and options,2008,14886051,https://sysrev.com/p/99278/article/14886051,TRUE,NA,NA,Review,Climate_change,Other,climate_change_scenario,Change_extreme_events,NA,Physical,NA,Not_applicable,whole_North_Sea,Whole_North_Sea,Not_specified,NA,Review,TRUE,TRUE,Not_tested,NA
4449,12027837,Dynamics and seismotectonics of the West-Alpine arc,1996,14885362,https://sysrev.com/p/99278/article/14885362,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4450,12027838,Theoretical considerations on how Wadden Sea tidal basins may react to accelerated sea level rise,2015,14885120,https://sysrev.com/p/99278/article/14885120,TRUE,NA,NA,Primary_research_article,Climate_change,Sea_level_rise,NA,Coastal_erosion_sedimentation|||Change_physical_water_properties|||Change_physical_sediment_properties,NA,Physical,NA,Not_applicable,IVb|||IVc,6,Not_specified,NA,Field_observations_measurement,TRUE,TRUE,Not_tested,NA
4451,12027843,Optical methods in oceanography with special reference to oil fluorometry,1988,14883705,https://sysrev.com/p/99278/article/14883705,TRUE,NA,NA,Primary_research_article,Pollution,Oils_hydrocarbons_related,NA,Change_chemical_water_properties,NA,Chemical,NA,Not_applicable,whole_North_Sea,Whole_North_Sea,Not_specified,NA,Field_observations_measurement,TRUE,FALSE,Not_tested,NA
4452,12027844,Gender benders at the beach: Endocrine disruption in marine and estuarine organisms,2001,14882564,https://sysrev.com/p/99278/article/14882564,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4453,12027850,Anthropogenic marine radioactivity,2000,14882376,https://sysrev.com/p/99278/article/14882376,TRUE,NA,NA,Review,Pollution,Radioactive_substances,NA,Change_chemical_water_properties,NA,Chemical,NA,Not_applicable,Not_specified,Not_specified,Not_specified,NA,Review,TRUE,TRUE,Not_tested,NA
4454,12027853,Warming of the World Ocean,2000,14882813,https://sysrev.com/p/99278/article/14882813,TRUE,NA,NA,Primary_research_article,Climate_change,Temperature,NA,Change_physical_water_properties,NA,Physical,NA,Not_applicable,whole_North_Sea,Whole_North_Sea,Not_specified,NA,Field_observations_measurement,TRUE,TRUE,Not_tested,NA
4455,12027859,Sources of n-alkanes in an urbanized estuary: Insights from molecular distributions and compound-specific stable and radiocarbon isotopes,2011,14882343,https://sysrev.com/p/99278/article/14882343,TRUE,NA,NA,Primary_research_article,Pollution,Oils_hydrocarbons_related,NA,Change_chemical_sediment_properties,NA,Chemical,NA,Not_applicable,IVb,4,Estuary,NA,Field_observations_measurement,TRUE,FALSE,Not_tested,NA
4456,12027862,Porcelain veneers: the effects of contaminants and cleaning regimens on the bond strength of porcelain to composite,1995,14883765,https://sysrev.com/p/99278/article/14883765,FALSE,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4457,12027869,Water management and flood protection of the polders in the Netherlands under the impact of climate change and man-induced changes in land use,2008,14885182,https://sysrev.com/p/99278/article/14885182,FALSE,Not_good_populations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4458,12027883,Management of Multispecies Fisheries,1979,14882155,https://sysrev.com/p/99278/article/14882155,TRUE,NA,NA,Primary_research_article,Direct_exploitation,Fishing_exploitation,NA,Change_biomass_abundance|||Change_trophic_functioning,NA,All,NA,Ecosystem,Not_specified,Not_specified,Not_specified,NA,Modelling,FALSE,TRUE,Management,NA
4459,12027894,Changes in the North Sea fish community: evidence of indirect effects of fishing?,2005,14881589,https://sysrev.com/p/99278/article/14881589,TRUE,NA,NA,Primary_research_article,Direct_exploitation,Fishing_incidental_or_bycatch,NA,Change_biomass_abundance,NA,Fish,NA,Community,whole_North_Sea,Whole_North_Sea,Not_specified,NA,Field_observations_measurement,TRUE,TRUE,Not_tested,NA
4460,12027897,"Reconstructing diet composition on the basis of faeces in a mollusc-eating wader, the KnotCalidris canutus",1993,14883165,https://sysrev.com/p/99278/article/14883165,FALSE,Non_anthropogenic_driver,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4461,12027899,Remediation measures for the Baltic sturgeon: status review and perspectives,2006,14885266,https://sysrev.com/p/99278/article/14885266,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4462,12027903,Interspecific differences in concentrations and congener profiles of chlorinated and brominated organic pollutants in three insectivorous bird species,2009,14885060,https://sysrev.com/p/99278/article/14885060,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4463,12027904,Long-term biogeochemical functioning of the Red River (Vietnam): past and present situations,2014,14886466,https://sysrev.com/p/99278/article/14886466,FALSE,Not_North_Sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not_specified,NA,NA,NA,NA,Not_tested,NA
4464,12027907,Ecological Impacts of the Construction of Dams in an Estuary,1986,14885903,https://sysrev.com/p/99278/article/14885903,TRUE,NA,NA,Primary_research_article,Sea_use_change,Civil_engineering_works,NA,Change_biomass_abundance|||Change_physical_water_properties,NA,Benthos|||Phytoplankton|||Seabirds|||Physical,NA,Ecosystem,IVc,6,Estuary,NA,Field_observations_measurement|||Modelling,TRUE,TRUE,Management,NA
